股票代码,股票名称,所属行业,概念板块,地区,总股本,流通股
sz301112,信邦智能,专用设备,"军工,QFII重仓,预亏预减,融资融券,创业板综,机器人概念,新型工业化,并购重组概念",广东,110266600.0,110266600.0
sz301113,雅艺科技,装修装饰,"融资融券,创业板综,贬值受益,户外露营,微盘股",浙江,91000000.0,55117465.0
sz301115,联检科技,专业服务,"节能环保,预亏预减,融资融券,智慧城市,创业板综,新型城镇化,房屋检测",江苏,185159340.0,105751914.0
sz301116,益客食品,食品饮料,"预盈预增,融资融券,创业板综,深股通,鸡肉概念,宠物经济,预制菜概念",江苏,448979593.0,448977343.0
sz301117,佳缘科技,软件开发,"军工,机构重仓,预盈预增,西部大开发,融资融券,网络安全,国产软件,创业板综,人工智能,互联医疗,华为概念,智慧政务,国产芯片,数据安全,DRG/DIP",四川,129168620.0,79449887.0
sz301118,恒光股份,化学原料,"化工原料,稀缺资源,预亏预减,融资融券,一带一路,创业板综,氢能源,磷化工,微盘股",湖南,110196400.0,105052463.0
sz301119,正强股份,汽车零部件,"融资融券,创业板综,新能源车,专精特新",浙江,104000000.0,84110000.0
sz301120,新特电气,电网设备,"预亏预减,融资融券,创业板综,储能,专精特新,绿色电力",北京,371441055.0,218619762.0
sz301121,紫建电子,电池,"预盈预增,锂电池,西部大开发,融资融券,创业板综,无线耳机,固态电池,专精特新,AI眼镜",重庆,98826057.0,50591641.0
sz301122,采纳股份,医疗器械,"预亏预减,融资融券,医疗器械概念,创业板综",江苏,122245658.0,67338533.0
sz301123,奕东电子,消费电子,"预亏预减,LED,融资融券,创业板综,深股通,小米概念,氢能源,电子烟,储能,铜缆高速连接",广东,233600000.0,233600000.0
sz301125,腾亚精工,通用设备,"QFII重仓,机构重仓,融资融券,创业板综,专精特新,中俄贸易概念",江苏,141757920.0,117355920.0
sz301126,达嘉维康,医药商业,"机构重仓,融资融券,创业板综,互联医疗,冷链物流,流感,辅助生殖",湖南,205403200.0,137883269.0
sz301127,武汉天源,环保行业,"节能环保,转债标的,融资融券,创业板综,深股通,垃圾分类,专精特新,绿色电力,生物质能发电",湖北,674122924.0,665584879.0
sz301128,强瑞技术,专用设备,"预盈预增,融资融券,苹果概念,创业板综,华为概念,半导体概念,数据中心,专精特新,液冷概念,柔性屏(折叠屏),荣耀概念,人形机器人",广东,103441270.0,103441270.0
sz301129,瑞纳智能,仪器仪表,"节能环保,物联网,融资融券,智慧城市,创业板综,人工智能,AI智能体,半导体概念,第三代半导体,专精特新,空气能热泵,数据要素,DeepSeek概念",安徽,136082400.0,37490500.0
sz301130,西点药业,化学制药,"机构重仓,融资融券,创业板综,幽门螺杆菌概念,痘病毒防治,微盘股",吉林,76494685.0,58625634.0
sz301131,聚赛龙,塑料制品,"新材料,转债标的,太阳能,融资融券,充电桩,无人机,创业板综,小米概念,新能源车,HIT电池,降解塑料,华为汽车,专精特新,绿色电力,机器人概念,钙钛矿电池,TOPCon电池,PEEK材料概念,微盘股,碳纤维",广东,47792367.0,30799510.0
sz301132,满坤科技,电子元件,"机构重仓,预盈预增,融资融券,创业板综,无人驾驶,PCB,新能源车,车联网(车路云),机器人概念,2025中报预增",江西,148086249.0,46023216.0
sz301133,金钟股份,汽车零部件,"转债标的,融资融券,特斯拉,创业板综,百度概念,微盘股",广东,106623094.0,96341039.0
sz301135,瑞德智能,消费电子,"融资融券,创业板综,人工智能,小米概念,储能,机器人概念",广东,101952000.0,55589000.0
sz301136,招标股份,工程咨询服务,"预亏预减,融资融券,海洋经济,央国企改革,创业板综,人工智能,数字孪生,车联网(车路云),商业航天,地下管网,新型城镇化,时空大数据,房屋检测",福建,275204820.0,275204820.0
sz301137,哈焊华通,通用设备,"军工,核能核电,融资融券,央国企改革,一带一路,创业板综,专精特新,新型工业化",江苏,181813400.0,101701800.0
sz301138,华研精机,专用设备,"融资融券,创业板综,机器人概念,娃哈哈概念",广东,120000000.0,68560140.0
sz301139,元道通信,通信服务,"新能源,QFII重仓,西部大开发,融资融券,智慧城市,大数据,充电桩,一带一路,5G概念,创业板综,华为概念,车联网(车路云),储能,信创,算力概念,微盘股",新疆,121580800.0,67858475.0
sz301141,中科磁业,小金属,"预亏预减,稀土永磁,融资融券,创业板综,专精特新,机器人概念",浙江,124032605.0,44512605.0
sz301148,嘉戎技术,环保行业,"节能环保,QFII重仓,机构重仓,融资融券,一带一路,创业板综,垃圾分类,核污染防治,专精特新",福建,116497080.0,38097080.0
sz301149,隆华新材,化学原料,"化工原料,新材料,融资融券,创业板综",山东,430000018.0,259719087.0
sz301150,中一科技,电池,"预亏预减,锂电池,融资融券,创业板综,PCB,固态电池,专精特新,复合集流体",湖北,233233467.0,117961947.0
sz301151,冠龙节能,通用设备,"节能环保,融资融券,水利建设,创业板综,新型城镇化",上海,169004100.0,55736944.0
sz301152,天力锂能,电池,"预盈预增,锂电池,融资融券,创业板综,人工智能,新能源车,半导体概念,固态电池,储能,专精特新,动力电池回收",河南,118740007.0,70071257.0
sz301153,中科江南,软件开发,"移动支付,预亏预减,融资融券,互联金融,央国企改革,创业板综,深股通,区块链,华为概念,数字货币,信创,财税数字化",北京,352850580.0,329230008.0
sz301155,海力风电,风电设备,"新能源,深成500,预盈预增,风能,融资融券,创业板综,深股通",江苏,217391478.0,121800012.0
sz301156,美农生物,农牧饲渔,"融资融券,一带一路,创业板综,宠物经济,中俄贸易概念",上海,140784675.0,74624767.0
sz301157,华塑科技,计算机设备,"锂电池,融资融券,创业板综,百度概念,华为概念,储能,专精特新",浙江,60000000.0,20660055.0
sz301158,德石股份,专用设备,"QFII重仓,融资融券,油气设服,一带一路,创业板综,专精特新,中俄贸易概念",山东,150370510.0,146520431.0
sz301159,三维天地,软件开发,"军工,物联网,预亏预减,云计算,融资融券,食品安全,大数据,国产软件,创业板综,人工智能,AI智能体,工业互联,华为概念,数据安全,数字经济,信创,数据确权,数据要素,合成生物,DeepSeek概念",北京,77350000.0,53014975.0
sz301160,翔楼新材,汽车零部件,"融资融券,创业板综,深股通,新能源车,专精特新",江苏,115849275.0,76276387.0
sz301161,唯万密封,塑料制品,"QFII重仓,融资融券,海工装备,创业板综,半导体概念,工程机械概念",上海,120000000.0,53328000.0
sz301162,国能日新,软件开发,"新能源,智能电网,融资融券,创业板综,深股通,养老金,虚拟电厂,专精特新",北京,132583724.0,85225548.0
sz301163,宏德股份,风电设备,"QFII重仓,机构重仓,预亏预减,融资融券,海洋经济,医疗器械概念,创业板综,贬值受益,工业母机,机器人概念,微盘股",江苏,81600000.0,54725639.0
sz301165,锐捷网络,通信设备,"深成500,预盈预增,融资融券,创业成份,网络安全,央国企改革,中证500,创业板综,深股通,数据中心,国资云概念,数字经济,CPO概念,算力概念,腾讯云,2025中报预增",福建,795454545.0,95454545.0
sz301166,优宁维,生物制品,"预亏预减,融资融券,免疫治疗,创业板综,单抗概念,痘病毒防治",上海,86666668.0,56202568.0
sz301167,建研设计,工程咨询服务,"预亏预减,融资融券,智慧城市,央国企改革,创业板综,乡村振兴,装配建筑,换电概念,储能,地下管网,建筑节能,新型城镇化,微盘股,房屋检测",安徽,112000000.0,69530354.0
sz301168,通灵股份,光伏设备,"预亏预减,太阳能,融资融券,创业板综,专精特新",江苏,120000000.0,95313335.0
sz301169,零点有数,专业服务,"预亏预减,融资融券,智慧城市,大数据,创业板综,人工智能,华为概念,智慧政务,信创,数据确权,时空大数据,数据要素,财税数字化",北京,72040536.0,72018036.0
sz301170,锡南科技,汽车零部件,"QFII重仓,融资融券,创业板综,新能源车,专精特新",江苏,100000000.0,33575425.0
sz301171,易点天下,互联网服务,"云计算,西部大开发,融资融券,大数据,创业板综,人工智能,深股通,小米概念,独角兽,百度概念,华为概念,抖音概念(字节概念),快手概念,跨境支付,AIGC概念,跨境电商,ChatGPT概念,多模态AI,Sora概念,Kimi概念,DeepSeek概念,虚拟机器人",陕西,471885905.0,308775025.0
sz301172,君逸数码,软件开发,"机构重仓,物联网,云计算,西部大开发,融资融券,智慧城市,大数据,创业板综,人工智能,鸿蒙概念,时空大数据,数据要素,低空经济",四川,172480000.0,98766080.0
sz301173,毓恬冠佳,汽车零部件,"次新股,融资融券,创业板综,深股通,新能源车,注册制次新股",上海,87834772.0,16861923.0
sz301175,中科环保,环保行业,"节能环保,机构重仓,融资融券,央国企改革,创业板综,深股通,垃圾分类,专精特新,绿色电力,生物质能发电",北京,1471880000.0,621880000.0
sz301176,逸豪新材,电子元件,"融资融券,创业板综,PCB",江西,169066667.0,56355556.0
sz301177,迪阿股份,珠宝首饰,"黄金概念,融资融券,创业板综,深股通",广东,400010000.0,400010000.0
sz301178,天亿马,软件开发,"机构重仓,预亏预减,融资融券,智慧城市,大数据,网络安全,国家安防,国产软件,虚拟现实,创业板综,人工智能,区块链,华为概念,数字孪生,智慧政务,数据中心,鸿蒙概念,虚拟电厂,职业教育,信创,数据确权,算力概念,数据要素,空间计算,财税数字化,并购重组概念",广东,66852800.0,49476342.0
sz301179,泽宇智能,软件开发,"智能电网,融资融券,网络安全,国产软件,创业板综,人工智能,深股通,昨日触板,华为概念,特高压,虚拟电厂,专精特新,绿色电力,数字经济,机器人概念",江苏,401720697.0,234805167.0
sz301180,万祥科技,消费电子,"机构重仓,预亏预减,锂电池,融资融券,苹果概念,创业板综,深股通,专精特新,高压快充,AIPC",江苏,400010000.0,400010000.0
sz301181,标榜股份,汽车零部件,"QFII重仓,机构重仓,融资融券,燃料电池,创业板综,新能源车,汽车热管理,飞行汽车(eVTOL),低空经济",江苏,115540973.0,37540973.0
sz301182,凯旺科技,消费电子,"预亏预减,融资融券,充电桩,创业板综,华为概念,专精特新,机器人概念,铜缆高速连接",河南,95821700.0,95821700.0
sz301183,东田微,光学光电子,"预盈预增,融资融券,创业板综,无人驾驶,小米概念,华为概念,激光雷达,专精特新,光通信模块,荣耀概念",湖北,80000000.0,58626976.0
sz301185,鸥玛软件,软件开发,"云计算,融资融券,网络安全,国产软件,虚拟现实,创业板综,人工智能,数据中心,数据安全",山东,153417600.0,139780663.0
sz301186,超达装备,汽车零部件,"转债标的,融资融券,特斯拉,创业板综,新能源车,换电概念,专精特新,小米汽车",江苏,79948232.0,74737938.0
sz301187,欧圣电气,家电行业,"预盈预增,融资融券,智能穿戴,养老概念,电商概念,创业板综,深股通,贬值受益,机器人概念,跨境电商,冰雪经济,首发经济",江苏,254933525.0,66835882.0
sz301188,力诺药包,玻璃玻纤,"转债标的,机构重仓,融资融券,医疗器械概念,创业板综",山东,239046345.0,239046345.0
sz301189,奥尼电子,通信设备,"物联网,预亏预减,融资融券,电商概念,创业板综,车联网(车路云),专精特新,虚拟数字人",广东,116396465.0,111757873.0
sz301190,善水科技,化学制品,"参股银行,预亏预减,融资融券,创业板综,幽门螺杆菌概念",江西,214636500.0,159354000.0
sz301191,菲菱科思,通信设备,"融资融券,网络安全,创业板综,深股通,小米概念,华为概念,车联网(车路云),数据中心,F5G概念",广东,69342000.0,45298244.0
sz301192,泰祥股份,汽车零部件,"融资融券,创业板综,专精特新,微盘股",湖北,99900000.0,47868750.0
sz301193,家联科技,塑料制品,"转债标的,融资融券,创业板综,降解塑料",浙江,192012173.0,134728373.0
sz301195,北路智控,软件开发,"物联网,融资融券,5G概念,创业板综,人工智能,无人驾驶,工业互联,华为概念,UWB概念,车联网(车路云),鸿蒙概念,专精特新,机器人概念",江苏,132069840.0,87712327.0
sz301196,唯科科技,塑料制品,"融资融券,创业板综,深股通,电子烟,新能源车,专精特新,机器人概念,PEEK材料概念",福建,125256497.0,124577272.0
sz301197,工大科雅,软件开发,"机构重仓,物联网,融资融券,大数据,创业板综,专精特新,微盘股",河北,120540000.0,82293000.0
sz301198,喜悦智行,塑料制品,"预亏预减,融资融券,特斯拉,创业板综,新能源车,微盘股",浙江,169000000.0,155554360.0
sz301199,迈赫股份,专用设备,"军工,节能环保,预盈预增,融资融券,创业板综,工业互联,专精特新,建筑节能,机器人概念,新型工业化",山东,186676000.0,63826000.0
sz301200,大族数控,专用设备,"预盈预增,融资融券,创业板综,深股通,PCB,工业母机",广东,425509152.0,62286128.0
sz301201,诚达药业,医疗服务,"预亏预减,融资融券,创业板综,CRO,专精特新",浙江,154713824.0,108544304.0
sz301202,朗威股份,通用设备,"预盈预增,云计算,融资融券,创业板综,深股通,数据中心,换电概念,东数西算,算力概念,液冷概念",江苏,136400000.0,37180000.0
sz301203,国泰环保,环保行业,"节能环保,融资融券,创业板综,微盘股",浙江,80000000.0,43842500.0
sz301205,联特科技,通信设备,"机构重仓,预盈预增,融资融券,创业板综,深股通,专精特新,CPO概念,光通信模块",湖北,129744000.0,67958280.0
sz301206,三元生物,食品饮料,"预盈预增,融资融券,创业板综,深股通,代糖概念,专精特新,调味品概念,合成生物",山东,202325700.0,107611200.0
